date,time,lon,lat,temp,rainfall,humidity,windspeed,target
20191127.0,180000.0,128.85470990702865,37.522819308606856,6.935469793476111,1.2813373966550847,68.44276209384935,3.947616410238129,0
20211220.0,10000.0,128.01048471183373,37.77160921746758,-1.525558542412402,0.0,76.64002206455955,0.6633856134881586,0
20180601.0,143400.0,127.6641808,38.01993609,30.242735013165987,0.0,38.13423483014789,1.934857001589288,1
20180216.0,141100.0,128.3799823,37.35003912,4.5909702582926,0.0,16.0455814534484,3.2965022785313707,1
20180104.0,103900.0,127.8518348,37.70593078,-11.102114372643229,0.0,75.52685626001679,0.5998207791592476,1
20170620.0,130200.0,128.2085732,37.77712239,29.953453800816373,0.0,32.68766681225914,1.936522254158077,1
20190527.0,50000.0,128.6769013002418,37.7031228260644,19.343721985501748,0.1415939873996111,54.14791084783144,3.3012538948853085,0
20200424.0,112500.0,127.3558565,38.18469845,12.028768350433934,0.0,36.95034083170288,3.618860411846736,1
20170321.0,210000.0,128.55028969372617,38.03672273825322,1.3724287793057166,0.0,79.74164157347136,0.4847022559474903,0
20170316.0,152100.0,127.4400428,38.29243791,12.51254607701636,0.0,17.51096975402086,1.7884188309335602,1
20160223.0,135100.0,127.9487435,38.10688467,5.575956214753248,0.0,25.95138578283468,4.0094056287133,1
20140411.0,172700.0,127.80052,37.39316088,19.207116909307565,0.0,42.61154576690368,2.454535952541106,1
20110812.0,230000.0,128.32251015724142,37.23016479077116,24.213032963304165,0.1319130902856284,94.09445232892166,0.1808697098016678,0
20221209.0,230000.0,127.83410252160014,37.51466125146165,-2.394366690435568,0.0,82.34098193316429,0.1627080577745623,0
20191225.0,230000.0,128.75908577399542,37.66899474568461,3.143325325906833,0.0,55.07979516483741,1.080086585653721,0
20160105.0,135300.0,127.5059635,38.07736919,0.2770877936981061,0.0,22.1832423332528,1.5265777170083163,1
20121202.0,180000.0,128.37796249423602,37.55632142773925,2.9031712745671543,-0.0021575961350834,56.25194022566805,0.829807090542747,0
20170509.0,190000.0,128.55763343582612,37.85563014501175,12.020657037415672,0.500012785515395,82.2979389519532,1.853732086348768,0
20201211.0,40000.0,127.59832045505637,38.1760013239052,0.55945813524853,0.0,91.38861188118314,0.0518363126309071,0
20170410.0,112100.0,128.0082595,37.41590206,16.34283736019797,0.0,9.059954834904786,2.96284744088191,1
20150419.0,90000.0,128.4158941538197,38.43591374874454,13.756562204255678,-0.0336052564256533,83.95907539590134,0.8836241053409192,0
20110117.0,80000.0,128.79183120556291,37.48751311416717,-6.371576591635535,0.0,36.17953569601743,5.030602296636781,0
20200422.0,22100.0,128.1202057,38.153384,4.09967648209648,0.0,38.07704904946229,2.3404847122288257,1
20171116.0,150400.0,128.1288643,37.77259279,5.756999076660362,0.0,16.101540240575925,2.523421332284609,1
20140327.0,182900.0,128.4661713,37.69787972,17.3211313631134,0.0,34.05784388479589,1.5642718156344106,1
20140426.0,200000.0,128.3450008077479,38.36464448679107,19.05534453686712,-0.0001458773551289,34.079288038423954,1.1269229966554624,0
20170210.0,80000.0,127.7854882122998,37.204109232438825,-10.093931207705586,0.0,56.53372983364085,0.8755225451132101,0
20161225.0,10000.0,128.78959732815025,37.13289932452182,2.6311809839653035,0.0,78.31517459573679,1.7643897826305914,0
20171102.0,20000.0,127.83990327961084,37.47707041095093,11.256459679694904,0.0,83.81354692473852,0.5710017374055383,0
20131112.0,184800.0,128.9011334,37.11114967,1.9745473735645445,0.0,45.74859290861166,1.1807553322093869,1
20171120.0,115100.0,128.4314936,37.12110889,2.3247327295979257,0.0,28.729141431621407,2.5161520400247297,1
20210112.0,30000.0,129.01955369366075,37.54914319801414,-1.3087615489407916,-0.0068530055053838,39.68383629084264,3.6240284006026378,0
20120127.0,140000.0,128.2217821689945,37.4027022587327,1.068259810543985,0.0,63.8368354929055,3.1035998205681903,0
20160521.0,195400.0,127.9487435,38.10688467,23.9868079181142,0.0,32.34278577555887,1.5840340084526507,1
20151115.0,160000.0,128.34580836520772,37.70396668820637,15.667952621257118,0.0,55.86213774464187,2.2029673454380103,0
20170503.0,111400.0,127.874584,37.75047986,24.683629082925947,0.0,27.599197539851787,1.2571051309677896,1
20210217.0,164000.0,127.5213286,38.12343296,-5.709068636557495,0.0,29.0406785342777,4.711303445711414,1
20111224.0,30000.0,128.14591679734093,37.67363862829427,-6.603609870844175,0.0815497840516411,81.1797737098906,1.308166653864537,0
20180328.0,61400.0,128.4623358,38.33768727,16.38918959203853,0.0,43.16762007118745,2.859800586635273,1
20140101.0,94000.0,128.8755172,37.72112592,4.509402954699204,0.0,28.18045766038597,2.774637232219506,1
20200611.0,220000.0,128.38536221633467,38.56793164025901,23.671101213632543,0.0,80.81923682924555,0.1067729006339902,0
20170429.0,183200.0,127.6945265,37.84456095,23.00567598850024,0.0,16.37041830569326,3.2327508377699656,1
20170818.0,120000.0,127.879739220064,37.7980086187371,26.81847090144729,-0.011712763269868,72.64389073656433,1.5398060015549169,0
20171119.0,133600.0,128.7071677,37.50187333,0.672388192732867,0.0,19.629837522181628,5.896840567743506,1
20141218.0,180000.0,128.02024171486272,37.39285056875723,-8.918653331338545,0.0002560700223859,50.92581646968067,0.9942701278861688,0
20140115.0,161900.0,129.055562,37.23804343,-0.3155873053419054,0.0,26.82238680848497,2.322014141845253,1
20120228.0,170300.0,127.612502,37.65633038,6.352526313359403,0.0,24.167229911854324,1.119996601756361,1
20160518.0,130300.0,128.5542285,38.13219246,27.38547534889135,0.0,25.901522262007614,3.837111991952744,1
20170415.0,180000.0,128.54735885698733,37.52474802312153,22.99420818624745,0.0,30.81409272302432,2.679575900220686,0
20150113.0,165800.0,127.6120053,38.25162717,2.9242594756004325,0.0,31.837251859257183,0.7845795640744517,1
20210214.0,200000.0,128.70019338316422,37.83526055262816,6.492651882574615,0.0,77.03809181195373,0.6057114208790709,0
20140406.0,40000.0,128.1046215237931,37.29557985408458,1.2797252054051826,0.0198753405124592,82.74564098022701,2.5086417161407075,0
20210331.0,165648.0,128.0030471,38.17886089,21.35893769429715,0.0,23.170739583100698,1.6515013982563025,1
20190226.0,190000.0,128.14935672096368,37.60844726703228,4.685992091826018,0.0,49.05465766113228,0.5465716418400429,0
20190503.0,140000.0,128.8561414629521,37.82872246488284,19.14541596005032,0.0,52.236885142660384,2.849339024823768,0
